id,osmid,name,alt_name,light_pol,lat,lng
2717,66488714,MYR Morrow Park,MYR Morrow Park,27.46587977,43.91165962,-80.09740322
2718,66489170,Unknown,44 1st Avenue,43.70043239,43.9207896,-80.09423202
2719,66490611,Unknown,Orangeville Tennis Club,54.30301265,43.92420256,-80.08965713
2720,66495521,Unknown,4 Old Carriage Road,6.760000229,43.89971225,-80.13384815
2721,66496834,Victoria Park,Victoria Park,5.64318931,43.94419909,-79.97126454
2722,66497252,Lions Park,Lions Park,4.570333816,43.94360869,-79.9640651
2723,66497554,John W. Nichols Community Park,John W. Nichols Community Park,6,43.94448449,-79.96580787
2724,66521336,Unknown,146 Dufferin Street,7.64540945,43.90565685,-80.09349729
2725,66521706,Unknown,Teen Ranch,2.819986775,43.90222336,-80.06399519
2726,66569871,Unknown,994558 Mono-Adjala Townline,0.563757296,44.04381935,-79.9753483
2727,66602709,Unknown,6th Line,4.910047327,43.94965671,-80.22607602
2728,66602734,Unknown,393579 County Road 12,1.25,43.9501163,-80.20844406
2729,66618283,Alton Park,Alton Park,5.046750469,43.85860849,-80.06377166
2730,66742242,Unknown,Mono Community Centre,0.970000029,44.02677278,-80.07045786
2731,66881424,Unknown,Selkirk,5.039999962,42.83216371,-79.93303006
2732,66881563,Unknown,1675 North Shore Drive,0.660564651,42.86269769,-79.53588719
2733,66884988,Unknown,246 Kohler Road,0.887085493,42.84750025,-79.84314668
2734,66887268,Unknown,Fort Erie,9.746083134,42.87242647,-79.05413264
2735,66887485,Unknown,Port Maitland Road,0.959999979,42.85751489,-79.57826163
2736,66889360,Unknown,1039 Lakeshore Road,0.910000026,42.87466581,-79.32928644
2737,66908036,Unknown,Inman Road,1.309374731,42.90462373,-79.57191603
2738,66908991,Kinsmen Park,Kinsmen Park,8.497568196,42.91425699,-79.61655522
2739,66930222,Unknown,Main Avenue West,4.172210042,42.88246835,-79.90557108
2740,66930358,Lions Park,Lions Park,10.37346919,42.90728903,-79.63295818
2741,66933621,Unknown,Main Street West,19.14615687,42.90258373,-79.62334625
2742,66968054,Clovercrest Parkette,Clovercrest Parkette,44.18000031,43.77420292,-79.36219596
2743,66979468,Unknown,1395 Sheppard Avenue West,46.97000122,43.74336213,-79.4917389
2744,66984280,Unknown,234 Charlton Avenue,30.87000084,43.79318436,-79.46387964
2745,67091500,Unknown,166 Henderson Avenue,17,43.81218949,-79.41149536
2746,67128722,Kennedy Road Parkette,Kennedy Road Parkette,62.68999863,43.80097978,-79.29590537
2747,67136104,Thornhill Green Park,Thornhill Green Park,55.36435778,43.81363295,-79.45277765
2748,67136379,Unknown,74 Edmund Seager Drive,21.94000053,43.81553619,-79.44195957
2749,67136586,Unknown,Maple Nature Reserve,11.72999954,43.87107978,-79.48761491
2750,67138005,Thomas Frisby Woods,Thomas Frisby Woods,28.71027602,43.873624,-79.34309756
2751,67139176,Unknown,GracePoint Baptist Church,52.49000168,43.77580058,-79.31625212
2752,67139184,Unknown,2483 Victoria Park Avenue,70.44999695,43.7708839,-79.32056455
2753,67139501,Unknown,Historic Zion Schoolhouse,46.02000046,43.7901729,-79.36348046
2754,67139507,Unknown,13 Alamosa Drive,27.55999947,43.78773706,-79.37364757
2755,67139529,Unknown,20 Thorny Vineway,32.29999924,43.78481108,-79.36769506
2756,67139534,Van Horne Park,Van Horne Park,33.66688356,43.78657616,-79.33850305
2757,67139948,Pinto Park,Pinto Park,41.07188153,43.79093437,-79.33958508
2758,67141221,Unknown,Stephen Leacock Community Centre,30.09336553,43.7869279,-79.30257401
2759,67212935,Unknown,15 Lafayette Street,12.60000038,42.88806424,-80.10758623
2760,67213384,Unknown,James Street,8.418102131,42.88213522,-80.11286879
2761,67215435,Unknown,44 Rainham Road,5.929999828,42.80873301,-80.07853983
2762,67223723,Unknown,57 Ouse Street,8.287079003,42.94343125,-79.85793659
2763,67226098,Unknown,1109 Diltz Road,1.620000005,42.97468828,-79.56599243
2764,67226107,Unknown,Water Street,1.908326805,42.99181146,-79.67693585
2765,67298171,Weeden Woodlot Park,Weeden Woodlot Park,27.01000023,43.90883947,-79.25433307
2766,67298402,Unknown,55 Normandale Road,17.09774195,43.87408337,-79.32135753
2767,67302040,Unknown,4863 Victoria Street,8.616870749,43.96967517,-79.12798756
2768,67463303,Unknown,Queen of Peace - Croatian Franciscan Centre,4.745901895,43.62731163,-79.83204732
2769,67467465,Unknown,614 Greenock Street West,4.980000019,42.78695479,-80.21662936
2770,67468394,Lakeview Park,Lakeview Park,3.599999905,42.7847126,-80.21633342
2771,67468488,Unknown,32 Ontario Street,10.36880903,42.78749527,-80.19078031
2772,67469098,Powell Park,Powell Park,15.5458922,42.78666422,-80.20244439
2773,67469220,Unknown,807 St George Street,7.711779242,42.79114306,-80.21335758
2774,67472927,Unknown,493 Concession 14 W-1,1.327352291,42.97309835,-80.12437543
2775,67473634,Unknown,5 Athens Street,10.27281904,42.96409188,-80.04379162
2776,67474639,Unknown,46 Church Street East,21.05424774,42.95833853,-80.05146601
2777,67475051,York Park,York Park,2.008806326,43.02025754,-79.89051026
2778,67566282,Unknown,185454 Grey Road 9,1.570000052,44.11594899,-80.54976206
2779,67582437,Unknown,320 Main Street East,17.70818006,44.17192027,-80.39079799
2780,67582441,Unknown,Highway 10,7.366858627,44.17876552,-80.38391013
2781,67590247,Unknown,70 John Street,29.60000038,43.65881185,-79.91807835
2782,67590825,Glen Williams Park,Glen Williams Park,6.606164899,43.6686211,-79.92497988
2783,67595563,Unknown,Derry Road West,4.026092889,43.5502996,-79.81791446
2784,67736312,Unknown,163 Strathcona Street,22.6894052,43.42733216,-80.30568767
2785,67736340,Unknown,1612 Franklin Boulevard,22.14989236,43.42323143,-80.31117456
2786,67736343,Unknown,10 Gerrard Avenue,21.31999969,43.43360847,-80.30302612
2787,67736364,Unknown,88 David Street,23.48806539,43.42818897,-80.30242479
2788,67743672,West Lodge Park,West Lodge Park,45.63999939,43.64610106,-79.43799912
2789,67753875,Unknown,Overland Drive,6.89007544,43.77517479,-80.07848987
2790,67754735,Unknown,Erin Community Centre,14.02571355,43.77764066,-80.06901281
2791,67755344,Unknown,12 Centre Street,13.289464,43.77239007,-80.06989941
2792,67756411,Inglewood Park,Inglewood Park,4.88540831,43.79424048,-79.92894797
2793,67756677,Mistywood Park,Mistywood Park,13.10000038,43.86131984,-80.00024611
2794,67762859,Unknown,12 Seneca Road,0.850000024,43.0127134,-80.18776878
2795,67763739,Unknown,Haldimand Road 55,1.029999971,42.97363113,-80.12503443
2796,67764307,Unknown,Nanticoke Creek Parkway,7.25,42.8919139,-80.14623004
2797,67764506,Ravine Park,Ravine Park,4.19342919,42.89514214,-80.13989811
2798,67780902,Unknown,Garden Street,32.02687919,43.39771479,-80.35077887
2799,67780977,Unknown,William G Davis Public School,32.90163618,43.3979257,-80.34136223
2800,67780995,Unknown,184 Arlington Street,29.58378478,43.40326983,-80.3517534
2801,67781167,Unknown,1329 Michael Crescent,45.89775357,43.39415269,-80.33899032
2802,67782043,Riverside Park,Riverside Park,29.02666664,43.40647795,-80.36105888
2803,67789036,Unknown,5117 Wellington Road 32,2.11369212,43.50001271,-80.29846628
2804,67789622,Casey Park,Casey Park,28.37999916,43.45453967,-80.42883409
2805,67790542,Ash Park,Ash Park,43.81982251,43.46894197,-80.48320908
2806,67791221,Prospect Park,Prospect Park,34.01433446,43.43863792,-80.4507654
2807,67791227,Kitchener Memorial Auditorium,Kitchener Memorial Auditorium,38.77316293,43.4477342,-80.46577186
2808,67791230,Eby Park,Eby Park,23.85000038,43.45087559,-80.43755495
2809,67791246,Franklin Park,Franklin Park,27.97663905,43.4441458,-80.44553744
2810,67791253,Midland Park,Midland Park,25.46880589,43.44750969,-80.44804927
2811,67791784,Heritage Park,Heritage Park,25.27865942,43.46389083,-80.44736382
2812,67791813,Georgian Park,Georgian Park,33.13637554,43.46608618,-80.44367554
2813,67791814,Crosby Park,Crosby Park,17.58086292,43.4524577,-80.44911479
2814,67791838,Tecumseh Park,Tecumseh Park,25.61072108,43.45595087,-80.43960383
2815,67792447,Major Park,Major Park,41.91411653,43.45963014,-80.48499332
2816,67792866,Glendale Park,Glendale Park,27.38916494,43.43752034,-80.4975415
2817,67792883,Kaufman Park,Kaufman Park,45.93222339,43.44319074,-80.48269831
2818,67801297,Unknown,157 Gilmour Avenue,41,43.66258113,-79.478289
2819,67922596,Unknown,29 Bartok Crescent,16.40036497,42.90296498,-79.25612232
2820,67923134,Unknown,1177 Yonge Street,53.97999954,43.68284586,-79.39092992
2821,67923141,Unknown,27 Woodlawn Avenue East,53.97999954,43.68371039,-79.39127937
2822,67923197,Unknown,255 Atlas Avenue,10.96000004,43.00118767,-79.22625263
2823,67923496,Unknown,3 Shoalts Drive,9.842751717,43.03356469,-79.28925395
2824,67923534,Unknown,Welland Canals Trail,7.934795826,43.01025327,-79.24125244
2825,67924005,Unknown,141 Welland Street,21.75,42.88408159,-79.24558975
2826,67924419,Unknown,Welland canals trail,24.24668625,42.97941684,-79.25646785
2827,67924650,Lawton Parkette,Lawton Parkette,50.68999863,43.6914191,-79.39541187
2828,67924679,Humberstone Centennial Park,Humberstone Centennial Park,1.37861733,42.87622583,-79.17873469
2829,67924850,Unknown,Baseball,12.80364581,42.8983435,-79.23728026
2830,67924920,Unknown,St. John Bosco Catholic School,14.91775962,42.89531763,-79.26368588
2831,67926072,Unknown,Fielden Avenue,21.5,42.89283848,-79.25845996
2832,67926191,Unknown,Ridgeway-Crystal Beach,3.99000001,42.89192312,-79.0505051
2833,67927457,Unknown,3 Park Lane,2.960000038,42.91177879,-79.26174977
2834,67927517,Chippawa Park,Chippawa Park,17.08500004,42.99744901,-79.2586991
2835,67928981,Unknown,St Lawrence Drive,25.33440242,43.02406327,-79.24593812
2836,67930098,Unknown,38 Jennifer Court,15.75,43.00154213,-79.27395305
2837,67930780,Unknown,139 Royal Oak Drive,33.69599595,43.01841784,-79.25308199
2838,67930989,Unknown,945 Haist Street,8.996540751,43.020043,-79.29357141
2839,67931510,Unknown,3561 River Trail,3.846940845,42.97256838,-79.02059984
2840,67931564,Unknown,102 Lyons Avenue,16.2802139,42.98898614,-79.23119401
2841,67932400,Unknown,1708 Merrittville Highway,5.071513078,43.05477946,-79.24864871
2842,67932451,Unknown,17 Dunkirk Court,23.17000008,42.98142602,-79.24217416
2843,67934048,Unknown,Port Colborne,13.23188058,42.87950725,-79.25620585
2844,67934135,Unknown,61 Huron Street,11.15999985,42.94848628,-79.24503203
2845,67935030,Unknown,River Street,7.006331353,43.04052397,-79.21048974
2846,67936887,Unknown,Wainfleet Arena,3.823633163,42.92048469,-79.37695936
2847,67936945,Unknown,10 Fallingbrook Drive,11.09441873,43.02754174,-79.28894445
2848,67938695,Unknown,John Street,24.93357193,42.89860387,-79.24403099
2849,67939481,Merritt Park,Merritt Park,32.09956917,42.9893418,-79.25149273
2850,67940472,Glennwood Park,Glennwood Park,3.660000086,42.94250472,-79.24061222
2851,67943998,Unknown,179 Highway 20,21.87216891,43.05140374,-79.27196846
2852,67943999,Unknown,59 George Street,17.66284598,42.89766989,-79.25428205
2853,67944272,Unknown,144 Killaly Street West,21.66512431,42.89106571,-79.25608117
2854,67945438,Unknown,3896 West Main Street,4.570000172,42.94524017,-79.06232553
2855,67945756,Unknown,118 Burgar Street,26.37716811,42.98941781,-79.24240716
2856,67946741,Unknown,2695 Carl Road,1.407303892,42.9231881,-79.20306397
2857,67946991,Station Park,Station Park,19.77966634,42.97684064,-79.25296748
2858,67948999,Unknown,471 River Road,1.194468542,42.97284963,-79.32922491
2859,67949842,Unknown,3783 Elm Street,11.82308281,42.880167,-79.05570467
2860,67952011,Unknown,81 Coventry Road,24.00163814,42.98046954,-79.24003517
2861,67953990,Unknown,393 St George Street,3.89618098,42.96847812,-79.27305121
2862,67955909,Unknown,Liquidation World,13.63000011,42.89480586,-79.26613834
2863,67955914,Unknown,Ott Road,3.2783947,42.94775984,-79.06628339
2864,67956275,Unknown,338 Commando Street,21.12999916,42.98266302,-79.23838444
2865,67956389,Unknown,11 Highway 20,22.42000008,43.04562407,-79.28765219
2866,67956417,Unknown,23 Dover Court,23.17000008,42.9824118,-79.24314369
2867,67957573,Unknown,163 Beatrice Street,10.15999985,42.97206832,-79.24478912
2868,67957674,Unknown,849 Empire Road,1.97006477,42.88589717,-79.13367987
2869,67957765,Unknown,Fort Erie,8.619999886,42.94311553,-79.05335884
2870,67957984,Cooks Mills Park,Cooks Mills Park,2.485374005,42.99568181,-79.18903104
2871,67958053,Unknown,1622 Concession 2,1.001232893,42.91077507,-79.20139385
2872,67958226,Unknown,299 Olga Drive,5.599999905,42.88228188,-79.27432373
2873,67958417,Unknown,2381 Merritt Road,14.89044337,43.02873955,-79.24689317
2874,67969343,Unknown,250 Helena Street,5.194535897,42.88379606,-78.93951735
2875,67969383,Unknown,28 Bowen Road,9.078009077,42.93561523,-78.91844273
2876,67971357,Unknown,872 Buffalo Road,24.47492599,42.89943391,-78.96936633
2877,67971401,Unknown,2335 Thompson Road,3.556700235,42.93992686,-78.9457959
2878,67972734,Unknown,100 Gilmore Road,23.14630564,42.92160394,-78.91689734
2879,67973287,Unknown,163 Aberdeen Street,28.77226933,42.91372017,-78.92256281
2880,67974070,Unknown,25 Keel Street,7.391264589,42.88929952,-78.92854279
2881,67975868,Unknown,57 County Road 8,2.670000076,43.27140259,-80.65412923
2882,67976448,Victoria Park,Victoria Park,5.584601098,43.28298717,-80.45732375
2883,67976539,Lion's Ballpark,Lion's Ballpark,5.958284029,43.30434461,-80.46926528
2884,67976595,Unknown,82 Ridge Road,56.81000137,43.721262,-79.49226273
2885,67977033,Unknown,1629 Sheppard Avenue West,46.97000122,43.74321871,-79.49279444
2886,67979280,Unknown,42 Cartwright Avenue,74.05000305,43.72395271,-79.4609725
2887,67979405,Unknown,44 Chaplain Boulevard,82.5164884,43.73222457,-79.44419358
2888,67979489,Unknown,Flemington Public School,81.40724379,43.72133814,-79.44444669
2889,67979571,Unknown,1 Leila Lane,86.29000092,43.72351488,-79.44612484
2890,67984462,Moore Park Ravine,Moore Park Ravine,30.75871917,43.69137766,-79.37125947
2891,67985292,Unknown,3 Heathbridge Park,41,43.69558302,-79.37246566
2892,67986292,Unknown,209 Rosedale Heights Drive,26.24361001,43.6883312,-79.37376865
2893,68003429,Flemingdon Park,Flemingdon Park,78.26923219,43.71505325,-79.33140105
2894,68125997,Willard Park,Willard Park,23.38077935,43.34777304,-80.33331427
2895,68126007,Unknown,56 First Avenue,23.15127614,43.3474544,-80.32059169
2896,68126013,Unknown,276 Blair Road,13.30841619,43.37320459,-80.33420759
2897,68126118,Unknown,Blair Road Public School,19.11421946,43.37150159,-80.32843998
2898,68126133,St. Andrews Park,St. Andrews Park,44.04037898,43.35617597,-80.3209294
2899,68126172,Dickson Park,Dickson Park,37.04931903,43.36465713,-80.32054315
2900,68126441,Unknown,Glenmorris Street,14.12999948,43.33855772,-80.31933603
2901,68153162,Unknown,93 Elgin Street South,42.23676056,43.34935484,-80.29274404
2902,68153181,Queen's Square,Queen's Square,72.75,43.35897272,-80.31789599
2903,68153267,Unknown,36 Vardon Avenue,32.01631882,43.36499278,-80.29604478
2904,68153344,Lincoln Park,Lincoln Park,23.19610849,43.35177068,-80.30663534
2905,68153348,Soper Park,Soper Park,34.57950063,43.36549566,-80.30342937
2906,68153358,Unknown,McLaren Avenue,58.59704227,43.36152497,-80.29412993
2907,68168578,Unknown,24 ,3.349999905,43.30705447,-80.26233568
2908,68168745,Unknown,Brook Street,1.52953136,43.28136266,-80.35457556
2909,68168962,Budd Park,Budd Park,47.36387675,43.40168028,-80.4541189
2910,68282351,Unknown,Wabanaki Drive,53.37825711,43.41031664,-80.43982009
2911,68282357,Mausser Park,Mausser Park,21.19721002,43.43207119,-80.49458291
2912,68282375,Charles Best,Charles Best,34.81999969,43.43640404,-80.48780161
2913,68282421,Cedarhill Park,Cedarhill Park,37,43.41331571,-80.47511069
2914,68282514,Veterans' Park,Veterans' Park,27.73534082,43.43698876,-80.49386921
2915,68282520,Rockway Gardens,Rockway Gardens,39.75199355,43.438423,-80.46461138
2916,68282542,Greenfield Park,Greenfield Park,49.59999847,43.42517584,-80.4455182
2917,68282567,C.A.W.,C.A.W.,65.14110928,43.4107261,-80.44510298
2918,68282586,Meinzinger Park,Meinzinger Park,36.07690675,43.42904625,-80.4915843
2919,68282591,Unknown,80 Radcliffe Drive,23.22999954,43.41345222,-80.49544335
2920,68282649,McLennan Park,McLennan Park,29.34333356,43.41837361,-80.48814049
2921,68282664,Lions Park,Lions Park,29.04178931,43.41203947,-80.48490094
2922,68285261,Knights Of Columbus Place,Knights Of Columbus Place,27.78321988,43.56269327,-79.62728524
2923,68308958,Kinzie Park,Kinzie Park,19.57840857,43.43691193,-80.43163455
2924,68309088,Chicopee Hills Conservation Area,Chicopee Hills Conservation Area,18.47199993,43.43409304,-80.42042489
2925,68309350,Southwest Optimist Sports Field,Southwest Optimist Sports Field,33.96668544,43.39576667,-80.43478432
2926,68309354,Willowlake Park,Willowlake Park,18.31153841,43.39260334,-80.41613852
2927,68309372,Unknown,Blair Trail,9.773961248,43.38539218,-80.38413757
2928,68309430,Mike Wagner Green,Mike Wagner Green,42.81783955,43.44319634,-80.49314455
2929,68312187,Unknown,Aberfoyle Dam,7.671169103,43.47044243,-80.14434845
2930,68312197,Puslinch Community Park,Puslinch Community Park,6.598759509,43.47111795,-80.15197944
2931,68313215,Unknown,McGregor Park Community Centre,63.07352252,43.74693049,-79.280447
2932,68433231,Unknown,2 Glen Gannon Drive,42.72646717,43.70343626,-79.30689223
2933,68506007,Unknown,Danforth Gardens Public School,70.18000031,43.70872997,-79.26979292
2934,68506013,Fir Valley Woods Park,Fir Valley Woods Park,43.84000015,43.70462657,-79.27898356
2935,68506413,Unknown,15 Lakeside Avenue,22.74299184,43.68720988,-79.26424505
2936,68507218,McCleary Park,McCleary Park,80.17617376,43.65289456,-79.34024863
2937,68519865,Unknown,12 Back Street,6.650000095,43.44905518,-80.11309847
2938,68519872,Unknown,9451 Second Line Nassagaweya,9.976923959,43.4894625,-80.00431149
